iteration,node,k_without_i,candidate_k,vram_without_i_fraction,candidate_vram_fraction,queue_cost,memory_penalty,center_cost_increment,llm_center_cost_raw,verified_center_cost_increment,llm_numeric_within_tolerance,state_hash,state_reused_in_experiment,persistent_cache_hit,compute_impact,vram_impact,semantic_warning,model,latency_ms,resolved_model,prompt_tokens,completion_tokens,total_tokens,attempts,parse_ok
314,97,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,eeef315d352c740f07d0f98b4c71dadc78c1849e3424476b8ea29134bf25e530,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1664.17312505655,deepseek-v4-flash,325,81,406,1,True
315,20,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,5a9f375ffd679ed8b30435c6aa1176cefaec5c8a6ff6f82baaec57e0970b6a94,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1332.056957995519,deepseek-v4-flash,328,62,390,1,True
316,73,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,ba5ef56186b41f1f3d7721173e91fa550a1f44c3dbd32cf957074071b8fdabfc,1,1,0.21279529451408244,1.8040301671394308,High VRAM load (89.38%) may cause OOM; consider reducing batch size or steps.,deepseek-v4-flash,1743.0731250206009,deepseek-v4-flash,325,80,405,1,True
317,16,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,8fa95afdf14aa0fcece04bc4e102ae1cf97f57812b9c5e434a5a95c36d1e492d,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause OOM",deepseek-v4-flash,1286.941041937098,deepseek-v4-flash,323,80,403,1,True
318,51,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,17cedbaae564869583d796fe79494fa2e266e37131042793bdddd1157b946d00,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1540.4822080163285,deepseek-v4-flash,328,81,409,1,True
319,79,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,238c78cfac97b62f98ef5a4937f5684840c6063f94ca5eee14d428fb45d37e4b,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1397.0547079807147,deepseek-v4-flash,324,78,402,1,True
320,35,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,0e26f229e41e11b3f959bdd60e3fb13c4958feb35ae750cf224485147285853a,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1332.902458962053,deepseek-v4-flash,328,55,383,1,True
321,89,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,39a1ee0b6f717ffb01fae34a5ed7082cf9fa67b029a0b572af50bb3a66fe4956,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1764.0030840411782,deepseek-v4-flash,325,78,403,1,True
322,64,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,8a82cc91bae5858ff7b164a222f049b68d6f9a9373456ab9792995160ed6dede,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.879625 to 0.893812; consider offloading.,deepseek-v4-flash,1483.4688749397174,deepseek-v4-flash,328,81,409,1,True
323,86,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,04c0e1f7c8dfe659e3b728397f487448942ec06588dff10e59600907a558e529,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause OOM",deepseek-v4-flash,1832.7216660836712,deepseek-v4-flash,326,80,406,1,True
324,94,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,5e896ce16f354b8b5dddf77144638c31a2d3c55a1007338a6fb09cc4661f473c,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1440.6825839541852,deepseek-v4-flash,325,81,406,1,True
325,24,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,9901bb4e147849983fe8bb93cbdcd7fdb2a29ce7450b97f335adb5015baf88fa,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1513.1889999611303,deepseek-v4-flash,325,78,403,1,True
326,12,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,0bd138abb169abba3faca16c8b87fffd658b0d684426a23e0278ca963535b90d,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1328.4271250013262,deepseek-v4-flash,328,56,384,1,True
327,15,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,d23960173cdc3f369b367866ef067e1567d43e58db50d0d50c02835c03ce2771,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1793.0082910461351,deepseek-v4-flash,325,63,388,1,True
328,1,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,a3cb6b4fafa1e6c993a3c77174177862501a59d4c0adeed92ea929e133214776,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause instability.",deepseek-v4-flash,1400.1477919518948,deepseek-v4-flash,331,74,405,1,True
329,0,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,fedc9900ef58039556ca70169be2d3b801a8f05ffefc83d6dfd2bc17019a6541,1,1,0.21279529451408244,1.8040301671394308,High VRAM load may cause instability,deepseek-v4-flash,1306.9510840578005,deepseek-v4-flash,325,62,387,1,True
330,52,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,d2b1a957922189ac71d8822610d8ca4ed7776c5dee45c0e487ccd7e210914add,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1512.1857919730246,deepseek-v4-flash,330,81,411,1,True
331,4,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,c240d5a03623d4751903b0e846c79bc0df7ec64bbc1d9eb51f64dacbb2077c3d,1,1,increase,increase,high congestion and vram load,deepseek-v4-flash,1106.7162089748308,deepseek-v4-flash,330,46,376,1,True
332,94,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,5e896ce16f354b8b5dddf77144638c31a2d3c55a1007338a6fb09cc4661f473c,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1440.6825839541852,deepseek-v4-flash,325,81,406,1,True
333,81,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,dd5b40a1599b5bef852bf2ee3bbfcda9305947d430cabf9a335835dff8850a50,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1461.7962080519646,deepseek-v4-flash,325,81,406,1,True
334,91,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,b9ca13dd430780a7d4b610f27d9e76b2d0e467d7719fff343249916096625989,0,0,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, approaching capacity.",deepseek-v4-flash,1699.5901669142768,deepseek-v4-flash,331,78,409,1,True
335,75,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,1d173cc229f303903f20c9b7f4964a645a93ba3f6eff10233efc9940dec930b9,1,1,increase,increase,high_vram_load,deepseek-v4-flash,1345.0872909743339,deepseek-v4-flash,323,44,367,1,True
336,89,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,39a1ee0b6f717ffb01fae34a5ed7082cf9fa67b029a0b572af50bb3a66fe4956,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1764.0030840411782,deepseek-v4-flash,325,78,403,1,True
337,20,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,5a9f375ffd679ed8b30435c6aa1176cefaec5c8a6ff6f82baaec57e0970b6a94,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1332.056957995519,deepseek-v4-flash,328,62,390,1,True
338,21,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,6a45e10b83abb0a9cdff87df226d1916aeff7a35f6b7220301e07328bdc56ff3,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (0.014187) may cause instability.,deepseek-v4-flash,1397.0617909217253,deepseek-v4-flash,325,69,394,1,True
339,83,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,cfe09f1275cb302d3fef9481fd4b62ba54faea32fa4525e8aad703f7f230e42f,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1451.3092919951305,deepseek-v4-flash,328,81,409,1,True
340,13,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,16afaa964a2d6afd373c5d7eb178cc9d7865c85275cb01f2b269907e950a673b,0,0,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause OOM",deepseek-v4-flash,1662.0200830511749,deepseek-v4-flash,327,80,407,1,True
341,78,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,9efb47b5ccfbf85b2f5a0bc0ac2745c0d6dd92bda4090f4b4bfe1a8857f0f250,1,1,high,high,vram_load_fraction exceeds 0.9 threshold,deepseek-v4-flash,1188.0649999948218,deepseek-v4-flash,322,51,373,1,True
342,9,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,4fb9fefb0e6461b0deb4114702095a3e765a4e9b3703b04ee88d42562c1ea8f4,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause instability.",deepseek-v4-flash,1392.4002090934664,deepseek-v4-flash,331,79,410,1,True
343,4,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,c240d5a03623d4751903b0e846c79bc0df7ec64bbc1d9eb51f64dacbb2077c3d,1,1,increase,increase,high congestion and vram load,deepseek-v4-flash,1106.7162089748308,deepseek-v4-flash,330,46,376,1,True
344,97,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,eeef315d352c740f07d0f98b4c71dadc78c1849e3424476b8ea29134bf25e530,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1664.17312505655,deepseek-v4-flash,325,81,406,1,True
345,23,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,bd25d972898074363f598247b604a78c3062d90f461fc51f4bc90b5be2c55bff,0,0,0.21279533900503114,2.109055806846652,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1280.3299999795854,deepseek-v4-flash,326,63,389,1,True
346,51,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,17cedbaae564869583d796fe79494fa2e266e37131042793bdddd1157b946d00,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1540.4822080163285,deepseek-v4-flash,328,81,409,1,True
347,50,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,30595f15f6bc4b00cd9a7ee664eb5996456c344b08d5e09c3d63f75872d9b065,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1570.960000040941,deepseek-v4-flash,330,81,411,1,True
348,45,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,2b3ca7106a464e1af2c5e11d6410e3335871bc8ca28e38db393b84b9738929c9,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1530.7108749402687,deepseek-v4-flash,333,85,418,1,True
349,97,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,eeef315d352c740f07d0f98b4c71dadc78c1849e3424476b8ea29134bf25e530,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1664.17312505655,deepseek-v4-flash,325,81,406,1,True
350,52,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,d2b1a957922189ac71d8822610d8ca4ed7776c5dee45c0e487ccd7e210914add,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1512.1857919730246,deepseek-v4-flash,330,81,411,1,True
351,18,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,952f04e1de0ba0223acb8ef24813d8ae4468cc321db1377a3a2026bc993ab6fb,0,0,high,high,VRAM load exceeds 0.9 threshold; risk of OOM,deepseek-v4-flash,1218.89841707889,deepseek-v4-flash,326,54,380,1,True
352,20,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,5a9f375ffd679ed8b30435c6aa1176cefaec5c8a6ff6f82baaec57e0970b6a94,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1332.056957995519,deepseek-v4-flash,328,62,390,1,True
353,91,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,b9ca13dd430780a7d4b610f27d9e76b2d0e467d7719fff343249916096625989,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, approaching capacity.",deepseek-v4-flash,1699.5901669142768,deepseek-v4-flash,331,78,409,1,True
354,97,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,eeef315d352c740f07d0f98b4c71dadc78c1849e3424476b8ea29134bf25e530,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1664.17312505655,deepseek-v4-flash,325,81,406,1,True
355,89,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,39a1ee0b6f717ffb01fae34a5ed7082cf9fa67b029a0b572af50bb3a66fe4956,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1764.0030840411782,deepseek-v4-flash,325,78,403,1,True
356,78,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,9efb47b5ccfbf85b2f5a0bc0ac2745c0d6dd92bda4090f4b4bfe1a8857f0f250,1,1,high,high,vram_load_fraction exceeds 0.9 threshold,deepseek-v4-flash,1188.0649999948218,deepseek-v4-flash,322,51,373,1,True
357,86,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,04c0e1f7c8dfe659e3b728397f487448942ec06588dff10e59600907a558e529,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause OOM",deepseek-v4-flash,1832.7216660836712,deepseek-v4-flash,326,80,406,1,True
358,39,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,f6c3b2875a4819f99ac5af9b7acf855eb75c97843921bd8d6fe8a4c28c310008,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (from 0.8796 to 0.8938) may cause instability.,deepseek-v4-flash,1773.9197079790756,deepseek-v4-flash,325,78,403,1,True
359,87,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,597e372bd8d28f0651e9d34dd65c7aaa10276860ff1a208e616346b3ea612330,0,0,increase,increase,high congestion and vram load,deepseek-v4-flash,1225.2542909700423,deepseek-v4-flash,326,46,372,1,True
360,56,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,3ae02feff56a606105351a4f7900820297144fbfe73a1e1edd3f5eaa9a874f58,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1762.5499999849126,deepseek-v4-flash,327,85,412,1,True
361,1,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,a3cb6b4fafa1e6c993a3c77174177862501a59d4c0adeed92ea929e133214776,1,1,0.21279533900503114,2.109055806846652,"High VRAM load increase from 0.8938 to 0.908, may cause instability.",deepseek-v4-flash,1400.1477919518948,deepseek-v4-flash,331,74,405,1,True
362,88,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,d2a81ffc818f9e36e8913bc58e08509142dc8979c26679a40d8dcb475cd67982,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase (0.014187) may cause OOM risk.,deepseek-v4-flash,1844.8587079765275,deepseek-v4-flash,326,72,398,1,True
